item_id,popular_destination,city,state,latitude,longitude,synthetic_review,google_rating_norm,popularity_score_norm,estimated_visits_norm,sentiment_score_norm,experience_score_norm,price_fare_norm,place_category_Beach,place_category_Religious,place_category_Urban,place_category_Wildlife,interest_Adventure & Outdoor,interest_Adventure & Outdoor Activities,"interest_Adventure & Outdoor Activities, Natural Landscapes & Wildlife","interest_Adventure & Outdoor Activities, Sightseeing & Exploration","interest_Adventure & Outdoor Activities,Sightseeing & Exploration","interest_Arts, Science & Literature Attractions","interest_Arts, Science & Literature Attractions, Cultural & Heritage Sites","interest_Arts, Science & Literature Attractions, Sightseeing & Exploration","interest_Culinary & Food Experiences, Shopping & Markets",interest_Cultural & Heritage,interest_Cultural & Heritage Sites,"interest_Cultural & Heritage Sites, Arts, Science & Literature Attractions","interest_Cultural & Heritage Sites, Natural Landscapes & Wildlife","interest_Cultural & Heritage Sites, Religious & Spiritual Pilgrimages","interest_Cultural & Heritage Sites, Shopping & Markets","interest_Cultural & Heritage Sites, Sightseeing & Exploration",interest_Natural Landscapes & Wildlife,"interest_Natural Landscapes & Wildlife, Adventure & Outdoor Activities","interest_Natural Landscapes & Wildlife, Adventure & Outdoor Activities, Sightseeing & Exploration","interest_Natural Landscapes & Wildlife, Beach","interest_Natural Landscapes & Wildlife, Religious & Spiritual Pilgrimages","interest_Natural Landscapes & Wildlife, Sightseeing & Exploration","interest_Natural Landscapes & Wildlife,Adventure & Outdoor Activities,  Sightseeing & Exploration",interest_Religious & Spiritual Pilgrimages,"interest_Religious & Spiritual Pilgrimages, Cultural & Heritage Sites","interest_Religious & Spiritual Pilgrimages, Natural Landscapes & Wildlife","interest_Religious & Spiritual Pilgrimages, Sightseeing & Exploration",interest_Shopping & Markets,"interest_Shopping & Markets, Arts, Science & Literature Attractions",interest_Sightseeing & Exploration,"interest_Sightseeing & Exploration, Cultural & Heritage Sites","interest_Sightseeing & Exploration, Natural Landscapes & Wildlife",interest_Sports & Recreation,crowd_level_High,crowd_level_Low,crowd_level_Medium,best_season_to_visit_November to April,best_season_to_visit_October to March,state_Andaman and Nicobar Islands,state_Andhra Pradesh,state_Arunachal Pradesh,state_Assam,state_Bihar,state_Chhattisgarh,state_Daman and Diu,state_Delhi,state_Goa,state_Gujarat,state_Gujrat,state_Haryana,state_Himachal Pradesh,state_Jammu and Kashmir,state_Jharkhand,state_Karanataka,state_Karnataka,state_Kerala,state_Ladakh,state_Madhya Pradesh,state_Maharahtra,state_Maharashtra,state_Maharastra,state_Meghalaya,state_Nagaland,state_Odisha,state_Puducherry,state_Punjab,state_Rajasthan,state_Sikkim,state_Tamil Nadu,state_Telangana,state_Tripura,state_Uttar Pradesh,state_Uttarakhand,state_West Bengal
41,Mallela Theertham,Srisailam,Andhra Pradesh,15.9128998,79.7399875,Mallela Theertham is a popular wildlife place offering a pleasant and enjoyable visit.,0.8695652173913044,0.10951750618294911,0.011954033110250088,1.0,0.14668769812148094,0.004,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,Kailasagiri,Visakhapatnam,Andhra Pradesh,17.7492105,83.3418016,Kailasagiri is a popular wildlife place offering a pleasant and enjoyable visit.,0.8695652173913044,0.10950673130457578,0.01183295174357168,1.0,0.14668546953847994,0.08800000000000001,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,Sajnekhali Wildlife Sanctuary,Sundarbans,West Bengal,22.1237762,88.8313005,Sajnekhali Wildlife Sanctuary is a popular wildlife place offering a pleasant and enjoyable visit.,0.8695652173913044,0.10947440671464478,0.011469707643536458,1.0,0.14667878378947694,0.044000000000000004,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
44,Nanda Devi Biosphere Reserve,Auli,Uttarakhand,30.6587637,79.8386542,Nanda Devi Biosphere Reserve is a popular wildlife place offering a pleasant and enjoyable visit.,0.8695652173913044,0.10946216255932362,0.011332115181401902,1.0,0.14667625135127813,0.004,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
45,Brahmagiri Wildlife Sanctuary,Coorg,Karnataka,12.680643,75.723667,Brahmagiri Wildlife Sanctuary is a popular wildlife place offering a pleasant and enjoyable visit.,0.8695652173913044,0.10946167275515198,0.011326611482916521,1.0,0.14667615003505713,0.002,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,Kaas Plateau,Satara,Maharashtra,17.7208314,73.8237159,Kaas Plateau is a popular wildlife place offering a pleasant and enjoyable visit.,0.8695652173913044,0.1094543262800349,0.011244056005635788,1.0,0.14667463052540528,0.024,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,Sayaji Baug Zoo,Vadodara,Gujrat,22.3115,73.19,Sayaji Baug Zoo is a popular wildlife place offering a pleasant and enjoyable visit.,0.8695652173913044,0.10945187743993287,0.011216537513208875,1.0,0.14667412403776553,0.0016,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,Rishikonda Beach,Visakhapatnam,Andhra Pradesh,17.7825201,83.3851154,Rishikonda Beach is a popular wildlife place offering a pleasant and enjoyable visit.,0.8695652173913044,0.10939751333427258,0.010605626981331455,1.0,0.1466628798532721,0.0008,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,Bhagatpur crocodile project,Sundarbans,West Bengal,21.46,88.18,Bhagatpur crocodile project is a popular wildlife place offering a pleasant and enjoyable visit.,0.8695652173913044,0.10936910686139142,0.01028641246917929,1.0,0.1466570044938392,0.004,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
50,Dajipur Wildlife Sanctuary,Kolhapur,Maharastra,16.3837902,73.8633999,Dajipur Wildlife Sanctuary is a popular wildlife place offering a pleasant and enjoyable visit.,0.8695652173913044,0.10936176038627435,0.010203856991898555,1.0,0.14665548503091994,0.004,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
51,Lalbagh Botanical Garden,Bangalore,Karnataka,13.0035068,77.5890953,Lalbagh Botanical Garden is a popular wildlife place offering a pleasant and enjoyable visit.,0.8695652173913044,0.1093010293234622,0.009521398379711164,1.0,0.14664292392248404,0.0016,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,Bhadra wildlife sanctuary,Chikmanglur,Karnataka,11.9661026,75.9833292,Bhadra wildlife sanctuary is a popular wildlife place offering a pleasant and enjoyable visit.,0.8695652173913044,0.10928535676488477,0.009345280028178938,1.0,0.14663968236420352,0.0048000000000000004,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,Saheliyon ki Bari,Udaipur,Rajasthan,24.5775547,73.6799021,Saheliyon ki Bari is a popular wildlife place offering a pleasant and enjoyable visit.,0.8695652173913044,0.1092598889362773,0.009059087706939061,1.0,0.1466344148086314,0.004,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
54,Pilikula Nisargadhama zoo,Mangalore,Karnataka,12.9272855,74.8991256,Pilikula Nisargadhama zoo is a popular wildlife place offering a pleasant and enjoyable visit.,0.8695652173913044,0.10924911405790397,0.008938006340260657,1.0,0.14663218622563037,0.0064,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,Mahananda Wildlife Sanctuary,Siliguri,West Bengal,26.7961932,88.3630076,Mahananda Wildlife Sanctuary is a popular wildlife place offering a pleasant and enjoyable visit.,0.8695652173913044,0.10924470613668247,0.008888473053892216,1.0,0.14663127451983926,0.04,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
56,Nagarhole Tiger Reserve,Coorg,Karnataka,12.4145674,75.7371014,Nagarhole Tiger Reserve is a popular wildlife place offering a pleasant and enjoyable visit.,0.8695652173913044,0.10922707454217465,0.008690339908418459,1.0,0.1466276277434074,0.012,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,Sundarbans National Park,Sundarbans,West Bengal,21.8842354,88.8853765,Sundarbans National Park is a popular wildlife place offering a pleasant and enjoyable visit.,0.8695652173913044,0.10922266666614222,0.008640806622050018,1.0,0.14662671608434885,0.0048000000000000004,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
58,Corbett National Park,Nainital,Uttarakhand,29.5521551,78.8832107,Corbett National Park is a popular wildlife place offering a pleasant and enjoyable visit.,0.8695652173913044,0.10919426019326106,0.008321592109897852,1.0,0.14662084072491596,0.044800000000000006,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
